BJD_TDB               Rel_flux_T1  err_rel_flux_T1        dX            dY              FWHM               Sky         Airmass
2459241.73450900	0.99385800	0.00213500	1.18000000	2.67000000	3.50490000	1402.03000000	1.22583258
2459241.73579900	0.99425300	0.00212100	-0.32000000	0.79000000	3.64220000	1340.38000000	1.22000223
2459241.73697900	0.99595500	0.00213300	-0.51000000	1.82000000	3.52050000	1364.73000000	1.21472598
2459241.73825900	0.99612300	0.00211600	0.01000000	1.04000000	3.66010000	1329.02000000	1.20912115
2459241.73944900	0.99557200	0.00211700	0.12000000	2.25000000	3.51730000	1338.31000000	1.20403588
2459241.74072900	0.99848400	0.00211100	-0.18000000	0.67000000	3.58720000	1322.20000000	1.19861253
2459241.74191900	0.99223100	0.00209900	-0.05000000	1.82000000	3.49760000	1314.64000000	1.19370220
2459241.74319900	0.99260500	0.00209700	-0.39000000	0.85000000	3.59010000	1307.34000000	1.18850560
2459241.74447900	0.99410600	0.00209700	0.11000000	0.99000000	3.52900000	1305.98000000	1.18338405
2459241.74565900	0.99472800	0.00209500	0.32000000	2.06000000	3.49640000	1307.63000000	1.17872854
2459241.74693900	0.99431300	0.00209600	-0.20000000	1.08000000	3.55980000	1304.66000000	1.17380534
2459241.74812900	0.99332400	0.00208800	-0.13000000	1.99000000	3.57420000	1298.74000000	1.16932345
2459241.74939900	0.99313600	0.00208400	-0.55000000	1.12000000	3.58230000	1286.91000000	1.16458329
2459241.75067900	1.00137400	0.00208900	0.07000000	1.35000000	3.77920000	1281.86000000	1.15990658
2459241.75195900	1.00650500	0.00208500	0.16000000	1.00000000	3.68150000	1266.20000000	1.15532624
2459241.75314900	1.00103300	0.00207900	0.21000000	1.95000000	3.54580000	1255.69000000	1.15115508
2459241.75443900	0.99942500	0.00207600	0.16000000	0.34000000	3.59600000	1250.82000000	1.14673902
2459241.75561900	0.99899700	0.00206700	0.02000000	1.64000000	3.53290000	1233.89000000	1.14271650
2459241.75690900	1.00159600	0.00207300	-0.26000000	0.47000000	3.64060000	1250.99000000	1.13845649
2459241.75809900	1.00081600	0.00207300	-0.74000000	1.56000000	3.54830000	1251.55000000	1.13458712
2459241.75936900	1.00074300	0.00208200	0.06000000	0.61000000	3.55570000	1287.34000000	1.13050151
2459241.76055900	1.00001900	0.00208500	0.09000000	1.84000000	3.58280000	1309.63000000	1.12679174
2459241.76182900	0.99804800	0.00209300	-0.91000000	0.68000000	3.62450000	1329.26000000	1.12285575
2459241.76311900	1.00118100	0.00211400	0.61000000	1.14000000	3.88590000	1388.31000000	1.11899025
2459241.76429900	0.99897500	0.00214100	0.49000000	1.96000000	4.40400000	1461.52000000	1.11548159
2459241.76557900	0.99787300	0.00216000	-0.38000000	0.66000000	3.91620000	1587.95000000	1.11176918
2459241.76685900	1.00023100	0.00220500	-0.62000000	0.81000000	4.05240000	1764.25000000	1.10812827
2459241.76814900	0.99949000	0.00227200	-0.72000000	0.70000000	3.84390000	2027.08000000	1.10455502
2459241.76941900	1.00470800	0.00238200	-0.32000000	0.35000000	4.18680000	2429.37000000	1.10106549
2459241.77060900	0.99875800	0.00249800	-1.23000000	1.43000000	3.73430000	2959.47000000	1.09789126
